N,P,K,temperature,humidity,ph,rainfall,label,Medicine,Medicine_Use
94.2566289,138.5186023,127.094836,9.460377928,16.05144981,7.055163222,105.6386558,grapes,Copper Fungicide,treats bacterial and fungal diseases.
16.601932,132.1710688,192.11531,9.46231652,28.8837491,7.186882239,86.83589477,grapes,Copper Fungicide,treats bacterial and fungal diseases.
113.2825238,34.49323865,106.1264459,9.463829509,99.94373475,4.615418324,111.018507,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
87.39872091,12.2717352,178.9032955,9.463850491,48.23076532,3.793419851,241.3512002,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
62.37744587,93.13579847,143.7210582,9.464303484,87.39430786,9.90277361,171.3047641,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
38.16037705,43.59280911,95.56846489,9.465563799,30.37683117,8.986640227,211.8846852,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,Copper Fungicide,treats bacterial and fungal diseases.
88.91907478,57.67352605,48.29214268,9.468510811,29.03977719,7.02109764,166.2671009,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
7.744423831,101.3331464,29.21295796,9.468705536,90.33112004,3.605169448,146.0568724,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
121.2446542,77.07882327,164.7879417,9.468834352,78.17112125,7.678491369,205.0731949,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
35.19151341,132.9903204,112.5575924,9.483485577,75.3842857,4.728517866,191.6183107,grapes,Copper Fungicide,treats bacterial and fungal diseases.
106.0041392,101.0969973,108.7363186,9.484027289,70.75676133,5.658838362,33.20020217,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
38.56585116,117.7091028,77.51388305,9.48552818,32.48097982,9.121026573,55.04622176,grapes,Copper Fungicide,treats bacterial and fungal diseases.
6.70527376,102.5071891,12.65827031,9.48707411,55.44268295,7.75764072,128.6899243,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
134.3773625,50.74737221,109.3165883,9.49022969,73.03395008,3.789633007,181.9076141,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
49.03477666,83.41071711,89.04668598,9.494768567,67.65162796,7.731175188,22.50766465,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
75.27909015,103.617692,49.82786886,9.495977528,88.37016173,9.16324531,27.54555839,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
32.0819095,118.9273161,80.41373248,9.497570252,68.92795909,6.613819238,81.52492533,grapes,Copper Fungicide,treats bacterial and fungal diseases.
123.8780752,26.84683513,15.28354906,9.497635972,39.4242225,9.736787018,191.0099038,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
37.58386247,123.1248946,52.42164813,9.500056397,84.14141829,7.866042188,180.3778323,grapes,Copper Fungicide,treats bacterial and fungal diseases.
6.631734756,90.86272616,14.15289062,9.503212102,98.69151291,5.455525448,125.9312281,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
96.38298123,116.0577068,38.52979572,9.50846179,54.35189459,5.006179453,254.7555722,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
3.799607287,46.3758177,84.12184861,9.524956099,55.10381368,8.816600936,213.559411,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
133.0187228,43.00726198,95.68734422,9.526231982,51.46486504,6.11905686,223.6204664,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
5.874772614,115.2080798,190.6629661,9.526867347,44.47640193,8.543746123,254.4996071,grapes,Copper Fungicide,treats bacterial and fungal diseases.
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,grapes,Copper Fungicide,treats bacterial and fungal diseases.
6.999992644,30.47396124,203.3726249,9.545844639,71.52255704,4.780992369,214.0998493,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
64.0251187,19.3269509,46.01847507,9.546439259,25.96504012,8.200937683,47.24414331,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
25.22083753,84.10457546,204.3606959,9.557738183,71.34206114,8.789076814,26.88951939,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
57.56421545,44.64934423,202.6771292,9.561817072,48.45800609,4.494309605,261.5985657,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
108.366053,45.00355916,135.315559,9.563029732,93.78884527,4.468395193,96.62595511,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
9.109321687,14.98363376,179.3787623,9.565275645,33.71243467,4.920509368,204.8198272,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
55.54238424,14.71401929,108.9416883,9.572305618,62.26475388,4.554189603,240.8872276,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
30.88708151,17.99388828,104.1969852,9.578924524,96.55982185,6.48950914,217.6550154,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
109.2825999,51.1582954,119.1056188,9.578985952,45.26846955,9.896902187,145.6298264,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
16.42752113,55.89890736,22.84909276,9.580714868,59.65675886,9.54183931,207.003716,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
43.60444622,125.049716,77.39422159,9.595231933,84.2575164,4.459121394,54.98664813,grapes,Copper Fungicide,treats bacterial and fungal diseases.
57.52072571,73.63166267,201.5350653,9.595718943,89.88509646,5.323578636,292.3054846,apple,Copper Fungicide,treats bacterial and fungal diseases.
138.4794476,63.83159067,43.49756374,9.60517398,39.50526672,3.611127184,259.5304288,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
44.8128206,40.95744389,142.0395743,9.612689145,55.95752556,9.221006658,114.6068633,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
66.00890491,87.40988455,64.44403124,9.613449814,43.34519439,4.451394039,221.5767038,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
133.9392446,54.13847833,43.69926039,9.618196072,45.08524529,6.67900539,114.3418457,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
34.53833901,76.11767877,166.162342,9.624624427,29.8380565,3.989372414,48.16105754,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
129.9818681,85.04094186,26.59089882,9.626317468,38.39324712,4.340377721,155.592407,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
81.96081752,55.82661409,201.4136664,9.627681982,77.08364712,5.724653345,206.7633526,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
130.4647165,47.89779174,121.7887222,9.629060738,75.29793147,7.861570335,285.6009505,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
120.2090736,22.09090229,95.06916567,9.632341304,83.68997853,6.425721355,105.4388564,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
125.2903748,99.61454118,153.3038978,9.640056996,92.22006505,9.796318734,243.5148952,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
71.00989039,68.34797671,142.7248778,9.641810843,15.40249952,9.917164112,45.14910631,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
67.36429993,108.420501,126.5230376,9.652605862,23.22900008,5.416964416,173.1260226,grapes,Copper Fungicide,treats bacterial and fungal diseases.
138.7080275,33.25323267,129.8331885,9.659607996,47.6675614,5.845490019,178.8491016,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
116.2010384,12.70822009,24.27143611,9.660143362,67.3932527,9.037114332,156.8969064,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
114.5074225,58.53600613,33.92698786,9.663670748,75.86320705,7.888349286,39.55226474,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
15.41759678,18.07933996,89.61109225,9.669901373,68.69964912,6.777820145,147.0022848,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
7.218401922,65.69966004,119.7943513,9.672476541,31.57475256,9.158368642,208.5943263,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
113.0959166,64.44964885,185.9552578,9.673129652,24.83937088,9.036017219,96.18227932,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
39.3709166,54.15116148,102.1426838,9.674143301,42.06912939,5.284869636,163.5499934,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
93.15480193,11.69865664,107.6304902,9.67702343,44.93779746,6.972603057,210.5993194,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
6.9384524,13.76502988,128.0148914,9.680617808,92.31222151,9.413844803,156.7973464,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
5.182865804,133.0126745,121.3312691,9.691945313,31.50448501,6.708667561,39.63464356,grapes,Copper Fungicide,treats bacterial and fungal diseases.
107.7986709,141.629248,159.4766096,9.692093181,72.83284838,9.043984555,169.4557379,grapes,Copper Fungicide,treats bacterial and fungal diseases.
18.25149765,106.804604,13.82908128,9.693248633,69.93308099,9.184616999,191.7392634,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
100.2554719,103.0348237,165.0848525,9.693400458,94.99148026,4.298853053,235.5631634,apple,Copper Fungicide,treats bacterial and fungal diseases.
22.71056057,99.8749872,159.6578574,9.7032508,31.8896844,7.183971252,169.9025624,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
68.91158077,50.78147951,153.3871582,9.710664105,30.93905597,7.670207093,220.1467687,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
64.88419936,12.78915744,168.8275453,9.719431551,92.67231172,5.497599618,48.13840997,apple,Copper Fungicide,treats bacterial and fungal diseases.
96.70512159,115.9712671,26.92419643,9.71961238,18.26763596,5.186278043,79.82344475,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
79.12957206,132.8749703,86.43920919,9.720330758,70.52906753,3.620107102,209.9182682,grapes,Copper Fungicide,treats bacterial and fungal diseases.
39.42235226,144.6307207,86.97653287,9.723432295,23.53489333,5.43393914,120.4223689,grapes,Copper Fungicide,treats bacterial and fungal diseases.
14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,grapes,Copper Fungicide,treats bacterial and fungal diseases.
29.5840167,39.22410716,179.3768912,9.724484921,57.97782698,8.705398282,226.3198623,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
55.30017343,26.92171759,40.76823731,9.733541637,76.10818743,6.923262732,173.4003523,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
31.58502928,21.26702137,43.79587374,9.733796892,29.65176484,6.573052502,209.0106922,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
22.86847334,25.80533689,186.2179719,9.733972743,15.10602859,8.468890616,149.2673944,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
68.75911329,134.9159567,13.4623931,9.739841803,40.13740067,5.210157915,247.2729214,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
46.13194537,100.328183,8.950267552,9.742171412,97.44988698,4.357547513,30.99304685,mungbean,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
84.95322863,44.34367356,21.15568334,9.743345954,81.85338462,3.806363999,173.9475301,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
86.33465065,83.90896681,119.5684823,9.745479583,67.24186407,8.089478957,288.6630878,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
108.1066611,141.4740458,162.7306149,9.746288926,85.35705132,6.153521536,141.9986875,grapes,Copper Fungicide,treats bacterial and fungal diseases.
7.427414649,85.32867905,27.20899265,9.747642531,21.48680692,6.090601485,232.8987262,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
73.31291818,37.77619833,174.780328,9.748692659,18.59375043,5.851330542,145.947921,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
116.4978324,97.97486342,31.27975288,9.75159202,18.346087,5.383598506,46.26444209,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
21.56896953,55.3891547,42.28837967,9.75314913,27.57127165,4.758364409,198.7480758,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
75.21132125,28.15484947,24.55923559,9.755504346,84.34028639,6.375507284,87.44647091,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
87.11960422,18.50990096,91.31565657,9.757776407,96.83697812,9.461366351,200.1274945,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
119.5292146,75.30110036,104.0376526,9.77125153,34.2642463,8.918374811,260.7357336,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
115.3442405,53.49480249,104.6262716,9.772542565,23.9960502,8.642614847,63.10778409,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
89.04698585,130.5151806,175.6115866,9.775628133,21.13348003,4.320977942,144.2613634,grapes,Copper Fungicide,treats bacterial and fungal diseases.
42.07738817,8.941212955,61.29287276,9.785017334,24.01964413,7.034901339,269.1103012,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
44.67227298,80.84256383,48.92555211,9.785512303,55.8912655,4.741611488,211.1637019,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
126.9806656,124.9752659,85.31893726,9.789817678,30.28095249,8.167886455,162.7578611,grapes,Copper Fungicide,treats bacterial and fungal diseases.
56.37165051,44.59364566,178.7795818,9.790743258,74.12593207,9.709209189,31.59165739,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
33.86683261,88.48093039,79.47492741,9.794876421,53.0765177,9.233207019,50.00429166,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
80.22205628,94.99746365,34.42680121,9.795884028,66.3855342,5.993738982,199.3568421,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
122.5704974,77.04988075,39.16170558,9.804419391,57.32117011,7.461602373,47.91468705,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
59.59821857,13.17301351,166.8781385,9.807844895,73.39591251,9.552587392,271.927833,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
90.75062162,90.07139189,103.3274907,9.823847156,15.64187846,6.835331658,237.6552708,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
89.67929188,86.7692168,120.0529317,9.830558755,31.26665285,8.846596231,141.7907779,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
72.67076,113.9227107,130.6066121,9.832294365,51.0086385,6.123233481,108.429968,grapes,Copper Fungicide,treats bacterial and fungal diseases.
3.629787437,88.86910501,134.4770387,9.836462081,26.01231094,6.838064483,219.905857,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
54.66320527,47.26498086,72.83306836,9.846139142,47.82133808,3.744579115,75.07829992,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
81.4497505,51.6344589,56.25998041,9.84749039,68.6344294,6.104945925,114.3532256,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
123.3023665,82.66556013,132.4283003,9.848489718,77.16319359,4.547064907,129.0955496,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
39.30333117,109.1562297,142.684588,9.850438307,61.42882437,9.794920842,20.76341127,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes,Copper Fungicide,treats bacterial and fungal diseases.
35.61315599,80.61520353,112.0309547,9.854512597,45.04855388,9.664921703,69.61262951,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
68.43028792,33.46047705,116.1794001,9.855637903,25.83263933,5.551989825,116.3366519,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
137.4675115,43.73669476,106.5819708,9.859591618,85.07217422,6.990592128,179.6620738,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
6.040779687,62.45053755,172.8625658,9.860270199,54.83639103,5.766185188,236.2242238,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
23.82326042,28.60696328,45.39450072,9.877653675,98.48204155,5.606500223,238.2147845,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
